TransactionID,CustomerID,ProductID,TransactionDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,RefundedAmount,ShippingDate,DeliveryDate,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType,Total Cost
Txn_494,Cust_8240,Prod_37,19-01-2024,2,50.22,50.22,Debit Card,2,5,Completed,"97953 Ware Meadow Apt. 336 Javierbury, MT 83529",8.27,0,02-01-2024,29-07-2024,02-03-2024,05-08-2024,3,18,FALSE,25,Online,100.44
Txn_495,Cust_6730,Prod_33,13-04-2024,5,14.95,50.22,Credit Card,1,0,Failed,"464 Pierce Wells Suite 557 New Melissachester, FL 62965",9.96,19.95,02-01-2024,02-04-2024,15-10-2024,07-04-2024,4.3,60,FALSE,34.35,Unknown,74.75
Txn_496,Cust_4845,Prod_46,09-04-2024,1,50.22,50.22,Debit Card,2,20,Failed,"2734 Justin Canyon Apt. 033 Heatherside, AZ 97329",10.12,0,02-07-2024,05-01-2024,13-07-2024,11-06-2024,2.9,50,FALSE,25,In-Store,50.22
Txn_497,Cust_8036,Prod_19,01-01-2024,5,50.22,50.22,Debit Card,4,0,Unknown,"51935 Romero Crossroad Suite 344 Cortezmouth, WV 33315",7.4,18.4,15-04-2024,03-07-2024,10-01-2024,04-05-2024,2.7,50,FALSE,25,Online,251.1
Txn_498,Cust_8910,Prod_38,07-05-2024,5,10.93,50.22,Others,3,7,Failed,"079 Juan Well Apt. 260 Tracyland, AL 50326",7.4,52.16,10-09-2024,20-01-2024,03-02-2024,29-06-2024,3.6,50,TRUE,42.88,Unknown,54.65
Txn_499,Cust_3925,Prod_20,22-05-2024,7,4.72,33.04,Others,1,7,Pending,"7777 Jesus Shoal Hamiltonbury, MS 99209",7.4,0,24-09-2024,01-07-2024,16-04-2024,01-04-2024,3.1,68,FALSE,25,In-Store,33.04
Txn_500,Cust_2545,Prod_18,01-01-2024,5,50.22,50.22,Online Payment,1,0,Completed,"96261 Harris Summit Sarahtown, MP 80750",3.13,0,02-01-2024,05-01-2024,04-07-2024,20-03-2024,3,50,TRUE,25,In-Store,251.1
Txn_501,Cust_3481,Prod_45,01-01-2024,5,93.09,50.22,Others,2,0,Completed,"336 Jackson Freeway Apt. 490 Matthewshire, WV 28983",7.4,0,18-04-2024,11-07-2024,06-08-2024,14-04-2024,4.4,35,TRUE,14.34,Online,465.45
Txn_502,Cust_6655,Prod_38,01-01-2024,4,37.43,149.72,Debit Card,2,4,Failed,"76674 Hall Highway Apt. 909 East Johnnyport, KS 93982",7.4,72.91,02-01-2024,05-01-2024,27-06-2024,15-06-2024,3,50,FALSE,25,Unknown,149.72
Txn_503,Cust_7797,Prod_1,18-01-2024,10,50.22,50.22,Credit Card,4,0,Completed,"39489 Destiny Mission Millershire, KY 23877",7.4,0,02-01-2024,05-01-2024,06-05-2024,31-05-2024,2.3,15,FALSE,25,In-Store,502.2
Txn_504,Cust_7067,Prod_47,29-08-2024,5,50.22,50.22,Others,4,12,Completed,"151 Green Mall West Tina, RI 45322",7.4,26.51,02-01-2024,10-03-2024,07-02-2024,04-02-2024,3,50,FALSE,25,Unknown,251.1
Txn_505,Cust_8311,Prod_9,10-07-2024,5,50.22,50.22,Online Payment,1,15,Failed,"47722 David Overpass Lake Carrie, SC 32118",7.4,66.88,02-01-2024,05-01-2024,09-04-2024,03-03-2024,1,50,FALSE,25,Online,251.1
Txn_506,Cust_8389,Prod_24,26-06-2024,5,50.22,50.22,Credit Card,4,0,Completed,"2616 Perry Crest Apt. 246 West Amy, NE 46686",7.4,48.29,08-07-2024,19-01-2024,07-01-2024,16-01-2024,3,46,FALSE,32.29,Unknown,251.1
Txn_507,Cust_3352,Prod_50,30-09-2024,5,50.22,50.22,Others,1,9,Failed,"98947 Lauren Extensions Lake Richardland, AL 59306",7.97,0,02-01-2024,08-01-2024,23-02-2024,13-05-2024,2.4,37,FALSE,25,Online,251.1
Txn_508,Cust_5589,Prod_22,01-08-2024,5,50.22,50.22,Others,2,0,Pending,"1919 Bowers Plains Jocelynchester, HI 80695",7.4,0,25-03-2024,05-01-2024,12-05-2024,15-05-2024,1.6,34,FALSE,43.6,In-Store,251.1
Txn_509,Cust_9050,Prod_14,01-01-2024,3,50.22,50.22,Others,4,0,Failed,"768 Sarah Mountains Rodriguezville, MD 23068",7.4,77.07,04-03-2024,05-01-2024,14-01-2024,07-06-2024,2.1,50,FALSE,25,In-Store,150.66
Txn_510,Cust_5426,Prod_10,04-06-2024,5,64.6,323,Online Payment,3,16,Pending,"3001 Garcia Center Apt. 750 Ernestbury, HI 41030",0.43,86.07,17-07-2024,05-01-2024,11-09-2024,26-01-2024,1.9,50,TRUE,25,In-Store,323
Txn_511,Cust_5851,Prod_14,03-05-2024,5,50.22,50.22,Others,1,5,Completed,"59644 Griffin Stravenue Apt. 141 North Philipstad, MN 10342",7.4,0,13-06-2024,05-01-2024,26-05-2024,22-08-2024,3.8,50,FALSE,25,Online,251.1
Txn_512,Cust_2003,Prod_32,01-01-2024,6,96.6,579.6,Debit Card,1,5,Unknown,"PSC 2465, Box 1548 APO AE 10450",0.71,0,02-01-2024,05-01-2024,05-01-2024,26-04-2024,3,77,TRUE,25,In-Store,579.6
Txn_513,Cust_720,Prod_27,10-09-2024,1,50.22,50.22,Credit Card,1,5,Failed,"90457 Mark Shore Howeside, AL 82314",14.11,56.52,18-05-2024,05-01-2024,23-03-2024,29-03-2024,3.8,50,TRUE,0.03,Unknown,50.22
Txn_514,Cust_4973,Prod_11,12-07-2024,8,50.22,50.22,Debit Card,2,0,Pending,"871 Mariah Via Hesston, WV 98312",7.4,61.3,02-01-2024,21-08-2024,01-01-2024,26-01-2024,2.6,39,FALSE,3.68,In-Store,401.76
Txn_515,Cust_4974,Prod_49,22-06-2024,5,50.22,50.22,Debit Card,1,2,Completed,"1946 Vargas Villages Port Briannaside, NH 66428",3.92,99.49,02-01-2024,12-04-2024,17-02-2024,10-05-2024,3.6,50,FALSE,18.6,In-Store,251.1
Txn_516,Cust_6594,Prod_31,01-01-2024,5,50.22,50.22,Online Payment,3,0,Unknown,"984 Butler Highway East Douglasshire, NJ 79198",7.75,0,25-01-2024,05-01-2024,10-06-2024,11-02-2024,1.4,50,TRUE,25,Unknown,251.1
Txn_517,Cust_14,Prod_50,01-01-2024,5,50.22,50.22,Credit Card,4,5,Unknown,"275 Wright Pines Apt. 683 Murrayville, TX 42493",7.4,0,06-08-2024,16-06-2024,23-07-2024,05-07-2024,4,50,TRUE,32.1,Online,251.1
Txn_518,Cust_3280,Prod_29,04-03-2024,5,50.22,50.22,Others,4,0,Unknown,"78028 Joseph Path Suite 234 West John, KS 41648",7.4,0,12-07-2024,05-01-2024,21-09-2024,09-07-2024,3,21,FALSE,8.95,Online,251.1
Txn_519,Cust_2711,Prod_24,01-01-2024,5,50.22,50.22,Credit Card,4,5,Unknown,"1098 Nathan Valleys Apt. 971 Smithmouth, IA 89855",0.11,0,16-04-2024,05-01-2024,05-06-2024,27-03-2024,3,50,FALSE,25,In-Store,251.1
Txn_520,Cust_7957,Prod_31,01-01-2024,5,91.71,50.22,Credit Card,2,0,Unknown,"36368 Garrett Circles Suite 947 Crawfordburgh, OK 59313",7.4,0,12-07-2024,05-01-2024,09-09-2024,14-08-2024,3.5,50,FALSE,25,Unknown,458.55
Txn_521,Cust_9376,Prod_33,01-01-2024,2,50.22,50.22,Others,4,1,Failed,"25307 Christopher Harbors South William, DE 58462",10.8,0,02-01-2024,29-05-2024,14-04-2024,05-08-2024,2.9,50,FALSE,25,Unknown,100.44
Txn_522,Cust_1091,Prod_48,26-08-2024,3,50.22,50.22,Others,2,0,Pending,"68309 Skinner Divide West Joshuaville, CO 93522",7.4,0,20-03-2024,29-02-2024,12-10-2024,04-03-2024,3,46,TRUE,25,In-Store,150.66
Txn_523,Cust_1556,Prod_44,01-01-2024,5,50.22,50.22,Others,4,5,Unknown,"0593 Gwendolyn Stream Suite 696 Skinnerchester, DE 37031",7.4,11.45,02-01-2024,09-10-2024,13-06-2024,30-03-2024,3,50,TRUE,17.84,In-Store,251.1
Txn_524,Cust_8300,Prod_4,09-01-2024,1,61.91,61.91,Credit Card,2,13,Pending,"5045 Amber Mill Apt. 189 Barbaraside, WV 90177",8.26,0,23-04-2024,14-03-2024,18-04-2024,28-02-2024,3,65,FALSE,25,Online,61.91
Txn_525,Cust_8484,Prod_41,17-03-2024,5,13.46,50.22,Debit Card,3,5,Completed,"09256 Robert Unions Petersonstad, DE 96465",9.33,0,19-02-2024,05-01-2024,03-01-2024,04-06-2024,1.4,50,FALSE,9.36,Unknown,67.3
Txn_526,Cust_4859,Prod_16,01-01-2024,8,50.22,50.22,Others,4,0,Pending,"3185 Johnson Islands Lopezburgh, PR 65384",7.4,0,02-01-2024,05-01-2024,25-01-2024,13-02-2024,3,88,TRUE,25,Online,401.76
Txn_527,Cust_3725,Prod_16,01-01-2024,8,45.3,362.4,Cash,2,0,Unknown,"99063 Adams Manor Port Sarahside, MS 24036",12.31,0,02-01-2024,05-01-2024,09-04-2024,12-10-2024,2.5,50,FALSE,25,Online,362.4
Txn_528,Cust_591,Prod_28,05-09-2024,7,36.78,257.46,Credit Card,3,5,Pending,Unit 8586 Box 9456 DPO AE 72218,6.89,65.66,02-01-2024,05-01-2024,02-07-2024,11-09-2024,3,90,FALSE,15.18,Online,257.46
Txn_529,Cust_9951,Prod_27,01-01-2024,5,50.22,50.22,Debit Card,4,5,Pending,"48391 Paul Harbor Adamsview, DC 55741",7.4,0,01-03-2024,05-01-2024,06-09-2024,26-09-2024,3.1,50,TRUE,25,Unknown,251.1
Txn_530,Cust_8110,Prod_50,01-01-2024,5,50.22,50.22,Debit Card,4,0,Pending,"068 Smith Vista Suite 063 North Lauren, WY 67455",7.4,21.67,02-01-2024,10-03-2024,24-09-2024,07-09-2024,3.3,46,FALSE,25,Unknown,251.1
Txn_531,Cust_8740,Prod_46,07-07-2024,1,1.21,1.21,Credit Card,1,2,Failed,"939 Powell Brook Apt. 145 East Randy, DC 42167",7.4,0,08-01-2024,03-06-2024,04-04-2024,05-02-2024,3,28,FALSE,25,Unknown,1.21
Txn_532,Cust_1396,Prod_26,15-07-2024,5,71.13,50.22,Debit Card,2,0,Pending,"1948 Wiggins Knolls West Raymond, FL 79037",7.4,0,02-01-2024,05-01-2024,18-07-2024,05-09-2024,4.9,62,FALSE,25,Online,355.65
Txn_533,Cust_3564,Prod_47,01-01-2024,2,58.59,117.18,Online Payment,3,0,Completed,Unit 4297 Box 2344 DPO AE 29746,7.4,0,02-01-2024,05-01-2024,27-04-2024,18-02-2024,4.5,98,FALSE,30.7,Unknown,117.18
Txn_534,Cust_5114,Prod_45,01-01-2024,7,70.68,494.76,Credit Card,2,2,Unknown,"132 Mccarty Road Apt. 877 North Mary, PW 07264",2.16,0,02-01-2024,12-05-2024,07-04-2024,25-04-2024,1.3,50,TRUE,49.3,In-Store,494.76
Txn_535,Cust_1627,Prod_41,30-01-2024,7,50.22,50.22,Credit Card,4,5,Unknown,"398 Jared Falls Apt. 288 New Robertmouth, OH 95017",7.4,86.1,03-07-2024,05-01-2024,14-09-2024,17-03-2024,4.8,43,FALSE,25,Online,351.54
Txn_536,Cust_3621,Prod_10,01-01-2024,5,50.22,50.22,Credit Card,3,2,Unknown,"163 Carter Coves Apt. 788 Andersonmouth, FM 75928",7.4,11.39,26-08-2024,10-02-2024,29-09-2024,18-01-2024,3,19,FALSE,25,Online,251.1
Txn_537,Cust_1249,Prod_47,01-01-2024,10,48.3,483,Others,3,0,Failed,"36512 Chad Meadows Suite 787 Fosterfort, TN 49940",7.4,0,13-02-2024,05-01-2024,01-07-2024,29-06-2024,2.2,20,FALSE,25,Online,483
Txn_538,Cust_9368,Prod_36,29-08-2024,6,45.95,275.7,Credit Card,3,5,Pending,"99243 Charles Summit Apt. 175 East Joseph, FM 61857",8.74,25.35,07-02-2024,24-08-2024,26-09-2024,30-07-2024,3.6,50,FALSE,25,Unknown,275.7
Txn_539,Cust_3227,Prod_50,23-02-2024,8,79.26,634.08,Debit Card,2,0,Pending,"6812 Alejandro Valleys Suite 217 Courtneyton, VT 55108",7.4,68.79,02-01-2024,05-01-2024,03-07-2024,24-06-2024,3,14,FALSE,38.51,Unknown,634.08
Txn_540,Cust_270,Prod_50,01-01-2024,3,11.71,35.13,Online Payment,4,5,Failed,"58226 Ashley Meadows Suite 577 West Tammytown, MI 31689",7.4,0,02-01-2024,05-01-2024,08-07-2024,26-02-2024,3,71,FALSE,25,Unknown,35.13
Txn_541,Cust_6464,Prod_32,01-01-2024,4,50.22,50.22,Others,1,10,Pending,"5303 Rachel Passage Edwardmouth, MN 46489",7.4,0,02-01-2024,06-04-2024,22-08-2024,19-01-2024,3,50,TRUE,25,Unknown,200.88
Txn_542,Cust_648,Prod_11,01-01-2024,7,96.62,676.34,Others,4,0,Completed,"90076 Gilbert Station Thomasmouth, PW 11802",7.4,47.82,02-01-2024,12-09-2024,05-06-2024,07-06-2024,2.2,50,FALSE,25,Unknown,676.34
Txn_543,Cust_1740,Prod_2,01-01-2024,3,21.52,64.56,Credit Card,4,0,Unknown,"794 Johnson Mission West Jenniferport, GA 51823",4,72.58,07-03-2024,05-01-2024,25-04-2024,27-05-2024,4,3,FALSE,18.01,Unknown,64.56
Txn_544,Cust_7386,Prod_50,01-01-2024,5,36.79,50.22,Cash,3,11,Failed,"0714 Shelly Creek Jacobmouth, OR 00845",0.73,0,09-03-2024,05-01-2024,03-08-2024,14-09-2024,3,50,TRUE,44.57,Online,183.95
Txn_545,Cust_4396,Prod_1,01-01-2024,4,16.47,65.88,Online Payment,2,5,Failed,"08233 Matthews Landing Suite 021 Joshuastad, GU 58413",7.4,90.79,02-01-2024,05-01-2024,26-08-2024,17-06-2024,2,94,FALSE,36.26,Online,65.88
Txn_546,Cust_9097,Prod_50,01-01-2024,5,50.22,50.22,Cash,3,0,Completed,"016 Martinez Divide Frederickport, WI 34813",7.4,44.86,02-01-2024,05-01-2024,26-02-2024,02-06-2024,3.6,8,TRUE,25,In-Store,251.1
Txn_547,Cust_1506,Prod_42,01-01-2024,5,72.3,50.22,Online Payment,3,5,Failed,"740 Gerald Hills Johnberg, MP 80432",8.04,0,02-01-2024,13-02-2024,01-06-2024,14-06-2024,3,60,TRUE,25,Unknown,361.5
Txn_548,Cust_5643,Prod_50,01-01-2024,5,2.19,50.22,Others,2,5,Unknown,"886 Ramirez Square Suite 834 Alifurt, VT 88169",13.21,32.84,02-01-2024,06-05-2024,21-09-2024,07-03-2024,2.6,50,FALSE,26.57,Unknown,10.95
Txn_549,Cust_9493,Prod_25,01-01-2024,3,50.22,50.22,Debit Card,2,12,Failed,"185 Kayla Harbors Kellyburgh, NJ 93443",2.57,40.63,02-01-2024,05-01-2024,18-01-2024,21-06-2024,3,9,FALSE,48.51,Unknown,150.66
Txn_550,Cust_7421,Prod_37,01-01-2024,5,19.3,50.22,Debit Card,4,0,Pending,"329 Trujillo Lake Suite 657 Sarahborough, TX 28473",7.4,0,02-01-2024,05-01-2024,19-01-2024,22-05-2024,4.7,60,FALSE,23.41,Online,96.5
Txn_551,Cust_7287,Prod_2,01-01-2024,7,17.19,120.33,Online Payment,2,0,Failed,"74872 Douglas Harbors Apt. 418 Mitchellbury, DC 67454",9.67,0,02-01-2024,17-05-2024,26-04-2024,16-06-2024,3,50,TRUE,7.07,Unknown,120.33
Txn_552,Cust_883,Prod_4,01-01-2024,3,24.57,73.71,Cash,4,0,Unknown,"2927 Larry Plaza Apt. 476 Corymouth, NJ 04232",7.4,0,09-10-2024,05-01-2024,07-01-2024,22-03-2024,3,72,TRUE,43.83,Online,73.71
Txn_553,Cust_7167,Prod_18,23-04-2024,5,67.95,50.22,Online Payment,3,0,Unknown,"3175 Allen Dale Reedton, VI 34636",3.46,0,06-09-2024,08-08-2024,19-09-2024,12-03-2024,3,50,TRUE,25,In-Store,339.75
Txn_554,Cust_2465,Prod_30,01-01-2024,5,10.09,50.22,Debit Card,4,16,Pending,"91655 Gilbert Lodge Suite 839 Richardsport, FM 28469",7.4,0,09-02-2024,11-08-2024,05-06-2024,03-05-2024,3,39,TRUE,25,Unknown,50.45
Txn_555,Cust_370,Prod_47,01-01-2024,5,50.22,50.22,Others,3,0,Unknown,"72093 Nicole Shore South Randall, CA 14942",7.4,0,10-01-2024,05-01-2024,24-07-2024,08-03-2024,4.2,50,FALSE,43.91,In-Store,251.1
Txn_556,Cust_493,Prod_5,02-09-2024,5,50.22,50.22,Others,1,0,Unknown,"607 Charles Key Suite 347 Mitchelltown, NJ 43073",5.19,14.12,21-08-2024,05-01-2024,20-06-2024,11-04-2024,3,50,TRUE,25,In-Store,251.1
Txn_557,Cust_634,Prod_29,27-07-2024,8,50.22,50.22,Credit Card,2,1,Unknown,USS Gonzalez FPO AE 82046,7.4,29.03,02-05-2024,05-01-2024,19-08-2024,03-06-2024,3,80,TRUE,25,In-Store,401.76
Txn_558,Cust_2165,Prod_18,01-01-2024,5,50.22,50.22,Credit Card,1,5,Completed,"17550 Angela Fall Apt. 151 Lake Joseph, CT 28293",7.4,71.56,14-03-2024,09-03-2024,04-01-2024,04-01-2024,1.4,31,FALSE,25,In-Store,251.1
Txn_559,Cust_1469,Prod_11,17-05-2024,6,54.37,326.22,Credit Card,1,5,Failed,"6148 Gregory Fork Suite 537 Beardport, LA 78770",7.4,0,08-01-2024,24-04-2024,25-05-2024,23-03-2024,3,50,FALSE,5.74,Online,326.22
Txn_560,Cust_6742,Prod_50,30-09-2024,5,89.11,50.22,Online Payment,2,1,Pending,"1555 Williams Fords Lake Bradley, NC 60502",9.12,0,02-01-2024,13-09-2024,03-05-2024,28-04-2024,3.6,95,TRUE,25,In-Store,445.55
Txn_561,Cust_6875,Prod_17,01-01-2024,2,62.55,125.1,Others,3,5,Completed,"6687 Autumn Drive Apt. 150 Jensenville, GA 56990",7.4,0,02-01-2024,05-01-2024,09-01-2024,05-03-2024,3,57,TRUE,47.41,In-Store,125.1
Txn_562,Cust_5486,Prod_5,01-01-2024,5,50.22,50.22,Credit Card,4,0,Completed,"2666 Jason Plain North Melissashire, MP 00621",8.73,98.72,02-01-2024,05-01-2024,27-08-2024,10-01-2024,1.9,50,FALSE,25,In-Store,251.1
Txn_563,Cust_8172,Prod_28,01-01-2024,5,43.52,50.22,Online Payment,2,5,Pending,"1518 Steven Village Jessemouth, MN 67178",9.28,60.65,02-01-2024,05-01-2024,10-08-2024,06-10-2024,3,50,TRUE,25,In-Store,217.6
Txn_564,Cust_7751,Prod_45,01-01-2024,3,31.68,95.04,Others,1,0,Completed,"284 Davis Road Velasquezshire, SD 46524",2.89,12.27,02-01-2024,29-06-2024,19-06-2024,03-01-2024,3,50,TRUE,25,In-Store,95.04
Txn_565,Cust_8474,Prod_34,19-08-2024,5,50.22,50.22,Others,1,0,Pending,"372 Tiffany Crossroad Apt. 622 South Lisatown, TX 56489",0.6,0,02-01-2024,05-01-2024,06-07-2024,30-03-2024,3,68,FALSE,12.32,Unknown,251.1
Txn_566,Cust_9026,Prod_25,23-01-2024,1,50.22,50.22,Others,3,20,Completed,"9571 Barker Ports East Richard, VI 58208",7.4,16.61,02-01-2024,05-01-2024,08-08-2024,02-07-2024,4.6,50,TRUE,25,Unknown,50.22
Txn_567,Cust_2193,Prod_3,13-07-2024,5,45.38,50.22,Debit Card,4,17,Completed,"7473 Michael Falls Apt. 543 West Jodi, OH 29190",3.79,0,04-06-2024,05-01-2024,14-10-2024,15-05-2024,3,50,FALSE,25,Online,226.9
Txn_568,Cust_7016,Prod_41,11-07-2024,8,50.22,50.22,Debit Card,4,5,Unknown,Unit 9279 Box 9618 DPO AP 78066,2.19,71.76,02-01-2024,16-03-2024,30-01-2024,30-04-2024,4.5,18,TRUE,43.63,Online,401.76
Txn_569,Cust_7621,Prod_50,12-05-2024,5,50.22,50.22,Credit Card,2,5,Completed,Unit 6828 Box 8798 DPO AP 49166,4.62,27.25,02-01-2024,30-06-2024,22-05-2024,04-05-2024,3.8,28,TRUE,25,Unknown,251.1
Txn_570,Cust_1444,Prod_24,01-01-2024,5,50.22,50.22,Online Payment,4,7,Unknown,"0484 Wolfe Mall Leville, UT 51944",7.4,26.76,02-01-2024,05-01-2024,30-06-2024,18-05-2024,3,25,FALSE,4.28,Online,251.1
Txn_571,Cust_4256,Prod_38,01-01-2024,2,50.22,50.22,Debit Card,1,10,Failed,"330 Ryan Spur Apt. 565 Dustinmouth, AR 86831",5.27,77.39,02-01-2024,05-01-2024,02-04-2024,26-04-2024,4.3,45,TRUE,37.97,Unknown,100.44
Txn_572,Cust_7386,Prod_16,22-02-2024,8,31.94,255.52,Others,4,5,Failed,"11399 Brittney Club Suite 915 North Caitlinstad, NM 26953",13.53,17.43,09-08-2024,02-05-2024,19-06-2024,28-08-2024,3.4,50,FALSE,37.65,Online,255.52
Txn_573,Cust_5398,Prod_23,01-01-2024,10,25.03,250.3,Cash,3,0,Failed,"19928 Valdez Pass Suite 399 East Tammy, PW 64979",8.35,0,22-06-2024,11-08-2024,06-07-2024,16-05-2024,3,45,TRUE,32.63,Unknown,250.3
Txn_574,Cust_5149,Prod_11,01-01-2024,5,50.22,50.22,Cash,3,5,Unknown,"77032 Perez Skyway Apt. 856 Trevorport, FL 93943",7.4,0,22-09-2024,30-05-2024,09-07-2024,22-07-2024,3,50,TRUE,25,In-Store,251.1
Txn_575,Cust_8966,Prod_27,01-01-2024,7,50.22,50.22,Online Payment,4,5,Unknown,"224 Chambers Lake Suite 404 Hernandezview, OH 88025",6.15,0,02-01-2024,15-04-2024,13-06-2024,05-04-2024,4.3,52,FALSE,25,Unknown,351.54
Txn_576,Cust_5798,Prod_13,21-08-2024,5,14.68,50.22,Online Payment,4,9,Unknown,"15087 Stephanie Drive Hardyport, UT 02946",13.51,0,03-01-2024,05-01-2024,28-07-2024,18-05-2024,1.9,50,TRUE,30.67,Unknown,73.4
Txn_577,Cust_9249,Prod_24,01-01-2024,2,50.22,50.22,Debit Card,4,0,Failed,"098 Butler Lock Suite 591 Albertberg, PR 13719",12.39,0,02-01-2024,06-01-2024,29-08-2024,30-06-2024,3,50,FALSE,37.62,In-Store,100.44
Txn_578,Cust_8855,Prod_25,01-01-2024,8,51.48,411.84,Debit Card,3,5,Pending,USNS Riley FPO AP 81841,7.4,15.72,29-03-2024,05-01-2024,06-03-2024,07-01-2024,4.4,38,FALSE,22.74,In-Store,411.84
Txn_579,Cust_5464,Prod_33,01-01-2024,4,70.46,281.84,Credit Card,1,5,Failed,"549 Nicholas Plain Suite 817 New Yvonne, MN 29765",3.33,0,02-01-2024,05-01-2024,20-03-2024,07-01-2024,3,14,FALSE,25,Unknown,281.84
Txn_580,Cust_8375,Prod_27,06-03-2024,6,61.45,368.7,Credit Card,2,5,Pending,"6017 Benjamin Crossing Amandaborough, AK 09660",7.4,53.95,20-06-2024,05-01-2024,29-04-2024,01-09-2024,1.4,50,FALSE,49.52,Online,368.7
Txn_581,Cust_2392,Prod_40,15-02-2024,4,50.22,50.22,Credit Card,4,6,Completed,"06441 Wade Viaduct Thomaston, NH 38627",2.56,0,13-06-2024,05-01-2024,20-06-2024,12-04-2024,2.5,50,TRUE,13.13,Online,200.88
Txn_582,Cust_9428,Prod_40,01-01-2024,5,4.83,50.22,Cash,3,0,Failed,"598 Banks Fords Suite 284 Oneillborough, AL 29297",0.26,26.82,02-01-2024,17-04-2024,05-06-2024,12-10-2024,3,83,TRUE,48.16,In-Store,24.15
Txn_583,Cust_3339,Prod_40,09-09-2024,5,12.86,50.22,Credit Card,4,5,Completed,Unit 1321 Box 9296 DPO AE 52338,7.4,0,08-03-2024,15-07-2024,17-01-2024,25-01-2024,4.2,60,TRUE,42.83,Unknown,64.3
Txn_584,Cust_2550,Prod_4,21-08-2024,5,50.22,50.22,Online Payment,3,1,Pending,"6082 Kathleen Gardens Lake Kyleville, MS 45090",5.24,42.92,01-04-2024,05-01-2024,12-02-2024,05-01-2024,1.1,41,FALSE,38.36,Unknown,251.1
Txn_585,Cust_8484,Prod_41,01-01-2024,7,50.22,50.22,Cash,1,5,Failed,USNS Dyer FPO AP 48119,7.4,0,27-01-2024,05-01-2024,30-01-2024,02-06-2024,2.5,50,FALSE,25,Online,351.54
Txn_586,Cust_4926,Prod_1,01-01-2024,5,50.22,50.22,Others,3,0,Pending,"8766 John Valley Apt. 956 North Shannonport, MS 01181",7.4,23.08,30-08-2024,28-06-2024,14-06-2024,15-05-2024,4,50,FALSE,13.26,Unknown,251.1
Txn_587,Cust_789,Prod_3,01-01-2024,4,24.56,98.24,Debit Card,3,0,Unknown,"767 Susan Glens Apt. 049 Hayston, GA 69512",7.4,0,18-06-2024,05-01-2024,29-08-2024,18-06-2024,3,50,FALSE,25,In-Store,98.24
Txn_588,Cust_6414,Prod_50,01-01-2024,7,50.22,50.22,Online Payment,1,0,Completed,"7062 Jorge Turnpike Apt. 626 Lindseyton, OK 31664",7.4,0,02-01-2024,21-09-2024,17-05-2024,22-01-2024,4.5,60,TRUE,34.28,In-Store,351.54
Txn_589,Cust_6232,Prod_22,22-09-2024,5,50.22,50.22,Cash,2,12,Unknown,USNS Miller FPO AA 89772,7.4,0,24-06-2024,05-01-2024,16-08-2024,30-09-2024,3,50,TRUE,19.96,In-Store,251.1
Txn_590,Cust_6700,Prod_50,07-09-2024,5,26.23,50.22,Online Payment,2,5,Pending,"7840 Smith Views North Alexis, GA 58404",12.79,95.35,01-06-2024,05-01-2024,14-08-2024,23-06-2024,3,50,FALSE,25,Unknown,131.15
Txn_591,Cust_497,Prod_16,01-01-2024,8,1.72,13.76,Cash,4,5,Completed,"375 Thompson Skyway Vazquezbury, ND 38102",5.51,0,02-01-2024,13-06-2024,26-02-2024,13-03-2024,2.1,41,FALSE,25,Unknown,13.76
Txn_592,Cust_6581,Prod_5,04-07-2024,2,50.22,50.22,Others,1,0,Pending,USNV Johnson FPO AA 65561,9.06,0,02-01-2024,05-01-2024,06-08-2024,13-09-2024,1.3,100,FALSE,25,Online,100.44
Txn_593,Cust_4207,Prod_43,27-04-2024,5,50.22,50.22,Credit Card,4,5,Failed,"6617 Wiley Junctions East Ann, NH 47100",7.4,48.19,02-01-2024,05-01-2024,30-06-2024,04-05-2024,3,50,FALSE,13.15,In-Store,251.1
Txn_594,Cust_369,Prod_39,01-01-2024,5,50.22,50.22,Online Payment,1,11,Unknown,"824 Sergio Mountains Suite 021 Sarahbury, MN 35887",10.3,45.55,08-05-2024,05-01-2024,10-06-2024,19-05-2024,1.4,82,TRUE,25,Unknown,251.1
Txn_595,Cust_7822,Prod_1,10-06-2024,1,50.22,50.22,Cash,1,14,Failed,"448 Rojas Spurs Apt. 374 Dustinmouth, DC 92033",7.4,0,29-02-2024,05-01-2024,05-10-2024,30-09-2024,3,93,FALSE,5.98,Unknown,50.22
Txn_596,Cust_3138,Prod_43,01-01-2024,4,37.65,150.6,Credit Card,1,5,Pending,"92837 Harvey Drive Apt. 392 Jimenezland, CO 84935",7.4,17.48,30-05-2024,10-05-2024,26-02-2024,28-04-2024,2,50,FALSE,49.05,Online,150.6
Txn_597,Cust_3167,Prod_10,01-01-2024,4,61.86,247.44,Cash,4,5,Completed,"37449 Scott Lane Apt. 726 South Ginaside, IN 19335",7.4,0,02-01-2024,31-01-2024,17-08-2024,23-03-2024,3,16,TRUE,38.63,In-Store,247.44
Txn_598,Cust_8705,Prod_1,01-01-2024,1,12.42,12.42,Debit Card,1,5,Failed,"8574 Mejia Motorway Suite 991 East Karenmouth, NY 67536",2.29,43.22,02-01-2024,05-01-2024,13-10-2024,13-05-2024,3.6,10,FALSE,22.89,In-Store,12.42
